order_id,order_date,category,region,customer_segment,quantity,unit_price,revenue
ORD-100823,2025-08-23,Electronics,South,Consumer,1,281.33,281.33
ORD-100171,2025-08-23,Books,West,Consumer,5,27.51,137.55
ORD-100587,2025-08-24,Electronics,North,Consumer,3,387.35,1162.05
ORD-102186,2025-08-24,Beauty,West,Home Office,1,48.93,48.93
ORD-101992,2025-08-24,Books,East,Consumer,5,38.96,194.8
ORD-100234,2025-08-24,Clothing,North,Consumer,2,73.89,147.78
ORD-101890,2025-08-25,Books,South,Consumer,1,32.02,32.02
ORD-102144,2025-08-25,Clothing,East,Corporate,3,59.31,177.93
ORD-101397,2025-08-25,Electronics,East,Consumer,4,173.76,695.04
ORD-101828,2025-08-25,Home & Kitchen,South,Consumer,4,43.49,173.96
ORD-100473,2025-08-26,Sports,East,Consumer,5,197.04,985.2
ORD-102264,2025-08-26,Books,West,Consumer,3,20.4,61.2
ORD-101790,2025-08-26,Clothing,North,Consumer,5,25.11,125.55
ORD-100908,2025-08-27,Clothing,South,Corporate,4,25.83,103.32
ORD-102180,2025-08-27,Sports,North,Corporate,5,157.59,787.95
ORD-102203,2025-08-27,Electronics,West,Consumer,5,501.32,2506.6
ORD-101760,2025-08-27,Electronics,North,Consumer,3,490.89,1472.67
ORD-101083,2025-08-28,Electronics,South,Corporate,3,187.25,561.75
ORD-102285,2025-08-28,Electronics,North,Consumer,2,493.54,987.08
ORD-100487,2025-08-28,Home & Kitchen,South,Consumer,1,68.41,68.41
ORD-101878,2025-08-28,Sports,North,Corporate,5,52.2,261.0
ORD-101950,2025-08-28,Home & Kitchen,South,Consumer,3,46.3,138.9
ORD-100850,2025-08-28,Books,East,Corporate,2,15.12,30.24
ORD-101939,2025-08-28,Home & Kitchen,North,Consumer,2,148.37,296.74
ORD-100696,2025-08-29,Clothing,East,Consumer,4,27.8,111.2
ORD-101014,2025-08-29,Electronics,North,Consumer,5,235.85,1179.25
ORD-100203,2025-08-29,Sports,East,Consumer,5,111.53,557.65
ORD-100403,2025-08-29,Electronics,West,Corporate,1,401.08,401.08
ORD-100335,2025-08-29,Beauty,North,Consumer,4,69.03,276.12
ORD-101626,2025-08-29,Home & Kitchen,South,Consumer,1,22.66,22.66
ORD-101680,2025-08-29,Electronics,South,Consumer,1,469.59,469.59
ORD-100106,2025-08-29,Electronics,North,Corporate,3,172.34,517.02
ORD-101923,2025-08-29,Clothing,West,Home Office,1,16.92,16.92
ORD-101503,2025-08-30,Clothing,North,Consumer,3,89.69,269.07
ORD-100453,2025-08-30,Beauty,East,Home Office,2,59.91,119.82
ORD-100554,2025-08-30,Electronics,East,Corporate,3,273.88,821.64
ORD-100432,2025-08-30,Clothing,West,Home Office,3,30.11,90.33
ORD-100502,2025-08-30,Electronics,West,Consumer,2,472.15,944.3
ORD-100495,2025-08-30,Electronics,West,Consumer,2,152.77,305.54
ORD-100474,2025-08-30,Beauty,North,Consumer,4,24.12,96.48
ORD-100147,2025-08-30,Home & Kitchen,South,Home Office,2,64.24,128.48
ORD-101153,2025-08-31,Electronics,West,Corporate,3,203.92,611.76
ORD-101608,2025-08-31,Clothing,South,Corporate,3,31.63,94.89
ORD-101882,2025-08-31,Sports,East,Home Office,2,122.24,244.48
ORD-100078,2025-08-31,Home & Kitchen,West,Consumer,4,133.51,534.04
ORD-101688,2025-08-31,Electronics,West,Home Office,2,402.61,805.22
ORD-102041,2025-08-31,Clothing,West,Consumer,3,34.12,102.36
ORD-100951,2025-08-31,Books,South,Consumer,4,34.67,138.68
ORD-101179,2025-09-01,Sports,West,Consumer,5,53.71,268.55
ORD-101149,2025-09-01,Clothing,East,Home Office,4,38.33,153.32
ORD-101985,2025-09-02,Electronics,East,Consumer,2,379.96,759.92
ORD-100719,2025-09-02,Books,South,Consumer,2,14.63,29.26
ORD-100837,2025-09-02,Electronics,West,Consumer,3,343.47,1030.41
ORD-101142,2025-09-03,Books,East,Home Office,1,15.8,15.8
ORD-101649,2025-09-03,Sports,West,Home Office,5,197.14,985.7
ORD-102065,2025-09-03,Beauty,East,Consumer,5,42.09,210.45
ORD-101622,2025-09-03,Home & Kitchen,North,Corporate,4,46.78,187.12
ORD-101796,2025-09-03,Clothing,North,Corporate,3,25.46,76.38
ORD-100141,2025-09-03,Clothing,North,Corporate,4,71.54,286.16
ORD-102356,2025-09-04,Home & Kitchen,East,Corporate,2,63.65,127.3
ORD-101444,2025-09-04,Home & Kitchen,North,Consumer,3,100.54,301.62
ORD-100125,2025-09-04,Beauty,West,Consumer,4,50.96,203.84
ORD-100305,2025-09-04,Home & Kitchen,South,Home Office,5,102.68,513.4
ORD-100561,2025-09-04,Electronics,North,Consumer,2,254.97,509.94
ORD-101793,2025-09-04,Home & Kitchen,North,Corporate,1,106.81,106.81
ORD-101181,2025-09-05,Books,East,Consumer,2,36.49,72.98
ORD-100953,2025-09-05,Sports,North,Consumer,2,144.99,289.98
ORD-102226,2025-09-05,Sports,East,Corporate,1,194.56,194.56
ORD-100391,2025-09-05,Books,North,Corporate,3,38.54,115.62
ORD-100654,2025-09-05,Clothing,South,Consumer,1,50.51,50.51
ORD-100907,2025-09-05,Beauty,East,Consumer,3,27.04,81.12
ORD-101776,2025-09-05,Electronics,North,Corporate,3,232.86,698.58
ORD-100750,2025-09-05,Home & Kitchen,East,Corporate,3,78.59,235.77
ORD-101599,2025-09-05,Sports,East,Corporate,2,179.84,359.68
ORD-100350,2025-09-05,Sports,East,Corporate,5,60.83,304.15
ORD-101010,2025-09-05,Home & Kitchen,East,Consumer,4,161.88,647.52
ORD-102080,2025-09-05,Home & Kitchen,South,Consumer,3,110.58,331.74
ORD-101223,2025-09-06,Home & Kitchen,West,Consumer,2,151.9,303.8
ORD-100785,2025-09-06,Electronics,North,Consumer,5,525.85,2629.25
ORD-101558,2025-09-06,Sports,West,Consumer,4,83.16,332.64
ORD-100304,2025-09-06,Home & Kitchen,North,Corporate,5,70.11,350.55
ORD-101172,2025-09-06,Home & Kitchen,West,Corporate,4,114.77,459.08
ORD-100496,2025-09-06,Home & Kitchen,South,Corporate,3,22.71,68.13
ORD-101035,2025-09-07,Beauty,East,Corporate,2,31.33,62.66
ORD-100210,2025-09-07,Books,East,Consumer,4,23.14,92.56
ORD-100002,2025-09-07,Home & Kitchen,North,Home Office,5,142.68,713.4
ORD-100215,2025-09-07,Clothing,East,Corporate,2,39.59,79.18
ORD-101239,2025-09-08,Sports,West,Corporate,5,161.67,808.35
ORD-100100,2025-09-08,Home & Kitchen,East,Consumer,2,75.09,150.18
ORD-101894,2025-09-08,Clothing,South,Corporate,5,63.75,318.75
ORD-100989,2025-09-08,Sports,South,Corporate,5,83.27,416.35
ORD-101830,2025-09-08,Home & Kitchen,North,Consumer,2,171.01,342.02
ORD-100458,2025-09-08,Clothing,North,Corporate,1,82.61,82.61
ORD-101437,2025-09-08,Beauty,West,Consumer,2,16.15,32.3
ORD-101402,2025-09-08,Home & Kitchen,North,Consumer,5,116.0,580.0
ORD-101662,2025-09-09,Home & Kitchen,North,Corporate,5,142.57,712.85
ORD-102320,2025-09-09,Beauty,North,Home Office,2,57.91,115.82
ORD-102038,2025-09-10,Clothing,East,Consumer,2,36.62,73.24
ORD-102190,2025-09-10,Home & Kitchen,West,Consumer,2,81.31,162.62
ORD-100069,2025-09-10,Clothing,East,Home Office,4,62.01,248.04
ORD-101821,2025-09-10,Home & Kitchen,West,Corporate,2,155.79,311.58
ORD-100831,2025-09-10,Electronics,North,Consumer,4,505.25,2021.0
ORD-102155,2025-09-11,Books,North,Home Office,5,14.72,73.6
ORD-101197,2025-09-11,Books,West,Consumer,3,15.09,45.27
ORD-101569,2025-09-11,Sports,East,Consumer,4,59.8,239.2
ORD-101970,2025-09-11,Sports,West,Consumer,5,96.8,484.0
ORD-100362,2025-09-11,Clothing,East,Home Office,5,35.3,176.5
ORD-101434,2025-09-12,Clothing,West,Consumer,5,57.33,286.65
ORD-101673,2025-09-12,Electronics,East,Corporate,5,415.63,2078.15
ORD-101478,2025-09-12,Sports,West,Consumer,4,183.71,734.84
ORD-101909,2025-09-12,Home & Kitchen,West,Consumer,2,150.94,301.88
ORD-101854,2025-09-12,Home & Kitchen,East,Corporate,3,110.91,332.73
ORD-101293,2025-09-12,Home & Kitchen,West,Consumer,2,160.26,320.52
ORD-102048,2025-09-13,Books,South,Consumer,2,21.92,43.84
ORD-100354,2025-09-13,Clothing,West,Corporate,4,44.0,176.0
ORD-100036,2025-09-13,Sports,South,Consumer,4,146.9,587.6
ORD-101460,2025-09-13,Home & Kitchen,West,Consumer,2,173.99,347.98
ORD-100784,2025-09-13,Sports,South,Consumer,2,169.31,338.62
ORD-100821,2025-09-14,Clothing,South,Corporate,1,51.01,51.01
ORD-101456,2025-09-14,Home & Kitchen,East,Home Office,1,60.69,60.69
ORD-102074,2025-09-14,Sports,North,Consumer,2,26.55,53.1
ORD-101725,2025-09-14,Clothing,East,Consumer,2,40.5,81.0
ORD-101610,2025-09-14,Home & Kitchen,North,Corporate,1,156.68,156.68
ORD-101249,2025-09-14,Sports,North,Home Office,5,103.43,517.15
ORD-100728,2025-09-15,Sports,East,Home Office,2,167.64,335.28
ORD-101278,2025-09-15,Sports,South,Consumer,2,77.44,154.88
ORD-101021,2025-09-15,Home & Kitchen,South,Corporate,5,66.95,334.75
ORD-101697,2025-09-15,Clothing,South,Consumer,1,54.12,54.12
ORD-102317,2025-09-15,Electronics,North,Consumer,3,459.29,1377.87
ORD-100378,2025-09-15,Beauty,North,Consumer,2,16.04,32.08
ORD-100942,2025-09-15,Clothing,North,Home Office,5,61.22,306.1
ORD-101326,2025-09-15,Books,West,Consumer,5,9.92,49.6
ORD-100895,2025-09-16,Home & Kitchen,West,Consumer,2,20.94,41.88
ORD-101576,2025-09-16,Electronics,West,Corporate,5,566.83,2834.15
ORD-100781,2025-09-16,Clothing,South,Consumer,5,39.22,196.1
ORD-101874,2025-09-16,Home & Kitchen,North,Corporate,3,175.07,525.21
ORD-101753,2025-09-16,Clothing,South,Consumer,4,86.92,347.68
ORD-100088,2025-09-16,Sports,West,Consumer,4,139.68,558.72
ORD-101069,2025-09-16,Books,West,Corporate,5,9.09,45.45
ORD-102116,2025-09-17,Electronics,West,Corporate,2,416.75,833.5
ORD-100551,2025-09-17,Beauty,South,Consumer,5,25.57,127.85
ORD-100506,2025-09-17,Sports,North,Consumer,1,69.17,69.17
ORD-101853,2025-09-18,Sports,West,Home Office,5,173.51,867.55
ORD-100290,2025-09-18,Home & Kitchen,West,Corporate,5,61.43,307.15
ORD-101561,2025-09-18,Electronics,West,Corporate,3,527.17,1581.51
ORD-100645,2025-09-18,Home & Kitchen,South,Home Office,1,85.37,85.37
ORD-101301,2025-09-18,Clothing,North,Corporate,5,39.17,195.85
ORD-100180,2025-09-18,Clothing,North,Consumer,3,81.29,243.87
ORD-100939,2025-09-18,Home & Kitchen,North,Consumer,4,73.78,295.12
ORD-101782,2025-09-19,Electronics,North,Corporate,3,317.68,953.04
ORD-101248,2025-09-19,Books,North,Consumer,5,17.69,88.45
ORD-100307,2025-09-19,Beauty,East,Home Office,1,44.19,44.19
ORD-102257,2025-09-19,Electronics,West,Consumer,5,179.79,898.95
ORD-101282,2025-09-19,Electronics,South,Consumer,2,442.8,885.6
ORD-100024,2025-09-20,Clothing,East,Corporate,1,75.24,75.24
ORD-101734,2025-09-20,Electronics,South,Home Office,3,442.51,1327.53
ORD-100685,2025-09-20,Clothing,South,Consumer,2,38.12,76.24
ORD-101848,2025-09-20,Clothing,South,Consumer,1,56.74,56.74
ORD-102053,2025-09-20,Home & Kitchen,South,Consumer,3,139.88,419.64
ORD-100834,2025-09-20,Home & Kitchen,East,Home Office,3,172.31,516.93
ORD-100857,2025-09-20,Sports,South,Consumer,2,146.06,292.12
ORD-102139,2025-09-20,Books,South,Corporate,5,13.15,65.75
ORD-102127,2025-09-20,Electronics,North,Corporate,2,443.7,887.4
ORD-101959,2025-09-20,Home & Kitchen,East,Corporate,1,144.37,144.37
ORD-100194,2025-09-20,Home & Kitchen,East,Consumer,2,87.83,175.66
ORD-100627,2025-09-21,Beauty,South,Consumer,1,66.07,66.07
ORD-100072,2025-09-21,Clothing,East,Consumer,4,45.81,183.24
ORD-101222,2025-09-21,Home & Kitchen,North,Consumer,4,89.3,357.2
ORD-100463,2025-09-21,Home & Kitchen,East,Consumer,1,66.6,66.6
ORD-101450,2025-09-21,Electronics,North,Home Office,3,532.59,1597.77
ORD-100589,2025-09-21,Beauty,South,Home Office,4,38.93,155.72
ORD-100609,2025-09-21,Sports,East,Home Office,5,49.76,248.8
ORD-100564,2025-09-22,Electronics,South,Consumer,2,141.67,283.34
ORD-101200,2025-09-22,Electronics,East,Consumer,3,587.82,1763.46
ORD-101704,2025-09-22,Home & Kitchen,North,Corporate,2,54.14,108.28
ORD-101195,2025-09-22,Electronics,South,Consumer,5,486.47,2432.35
ORD-100249,2025-09-22,Clothing,West,Consumer,5,87.2,436.0
ORD-101291,2025-09-22,Home & Kitchen,North,Corporate,5,70.16,350.8
ORD-100555,2025-09-23,Electronics,West,Consumer,2,394.94,789.88
ORD-100096,2025-09-23,Clothing,East,Home Office,3,89.46,268.38
ORD-101948,2025-09-23,Clothing,West,Consumer,5,23.99,119.95
ORD-100204,2025-09-23,Beauty,North,Consumer,2,31.48,62.96
ORD-101928,2025-09-23,Sports,North,Consumer,1,106.87,106.87
ORD-100847,2025-09-23,Home & Kitchen,West,Consumer,4,169.2,676.8
ORD-100357,2025-09-24,Sports,North,Consumer,4,129.09,516.36
ORD-102228,2025-09-24,Books,West,Consumer,4,18.01,72.04
ORD-101899,2025-09-24,Beauty,East,Consumer,3,63.91,191.73
ORD-101305,2025-09-24,Sports,East,Consumer,3,142.29,426.87
ORD-102022,2025-09-24,Clothing,West,Corporate,1,43.01,43.01
ORD-100688,2025-09-24,Books,South,Home Office,2,36.57,73.14
ORD-101876,2025-09-24,Home & Kitchen,East,Consumer,3,49.12,147.36
ORD-102121,2025-09-24,Books,West,Consumer,1,12.77,12.77
ORD-100316,2025-09-24,Clothing,South,Consumer,3,15.73,47.19
ORD-100861,2025-09-24,Clothing,South,Consumer,5,25.17,125.85
ORD-101932,2025-09-24,Clothing,West,Corporate,2,86.04,172.08
ORD-101524,2025-09-25,Clothing,East,Corporate,1,34.13,34.13
ORD-101427,2025-09-25,Electronics,South,Consumer,1,552.25,552.25
ORD-101027,2025-09-25,Clothing,North,Consumer,5,73.14,365.7
ORD-101804,2025-09-25,Beauty,West,Corporate,2,10.66,21.32
ORD-100534,2025-09-25,Home & Kitchen,West,Consumer,4,106.03,424.12
ORD-100787,2025-09-26,Electronics,East,Corporate,2,252.43,504.86
ORD-101547,2025-09-26,Electronics,South,Corporate,1,474.79,474.79
ORD-100348,2025-09-26,Electronics,East,Consumer,3,269.74,809.22
ORD-102114,2025-09-26,Sports,East,Consumer,2,157.16,314.32
ORD-100846,2025-09-26,Electronics,South,Consumer,2,271.77,543.54
ORD-101640,2025-09-26,Books,East,Consumer,2,39.31,78.62
ORD-100754,2025-09-26,Electronics,North,Consumer,1,121.41,121.41
ORD-101333,2025-09-27,Electronics,West,Consumer,2,521.71,1043.42
ORD-101597,2025-09-27,Home & Kitchen,West,Home Office,5,87.12,435.6
ORD-100532,2025-09-27,Sports,East,Consumer,2,102.12,204.24
ORD-101682,2025-09-28,Electronics,East,Corporate,2,421.62,843.24
ORD-101287,2025-09-28,Books,South,Home Office,3,13.09,39.27
ORD-100364,2025-09-28,Books,East,Home Office,1,31.95,31.95
ORD-102288,2025-09-28,Electronics,East,Home Office,4,344.83,1379.32
ORD-100091,2025-09-28,Home & Kitchen,South,Consumer,5,38.6,193.0
ORD-101952,2025-09-28,Electronics,South,Corporate,3,471.27,1413.81
ORD-102229,2025-09-29,Home & Kitchen,West,Home Office,1,45.56,45.56
ORD-100917,2025-09-29,Clothing,West,Consumer,4,63.45,253.8
ORD-102250,2025-09-29,Clothing,South,Home Office,5,89.57,447.85
ORD-100700,2025-09-29,Electronics,South,Corporate,4,344.45,1377.8
ORD-100890,2025-09-29,Clothing,North,Consumer,1,39.62,39.62
ORD-100232,2025-09-29,Books,South,Consumer,4,15.06,60.24
ORD-102028,2025-09-29,Clothing,South,Consumer,1,23.6,23.6
ORD-101806,2025-09-29,Beauty,North,Consumer,1,24.6,24.6
ORD-100281,2025-09-29,Home & Kitchen,West,Consumer,2,106.34,212.68
ORD-100300,2025-09-30,Clothing,East,Consumer,5,58.75,293.75
ORD-101475,2025-09-30,Electronics,South,Consumer,1,372.0,372.0
ORD-101738,2025-09-30,Clothing,West,Corporate,3,71.16,213.48
ORD-100328,2025-09-30,Clothing,West,Consumer,3,15.28,45.84
ORD-102202,2025-10-01,Sports,West,Corporate,1,157.89,157.89
ORD-101089,2025-10-01,Electronics,South,Corporate,5,541.52,2707.6
ORD-102217,2025-10-01,Electronics,West,Home Office,4,152.19,608.76
ORD-100893,2025-10-01,Sports,East,Consumer,5,190.91,954.55
ORD-100162,2025-10-01,Books,North,Corporate,4,16.44,65.76
ORD-101628,2025-10-01,Electronics,North,Corporate,2,524.97,1049.94
ORD-101384,2025-10-01,Home & Kitchen,North,Corporate,2,56.02,112.04
ORD-101268,2025-10-01,Sports,West,Corporate,2,72.78,145.56
ORD-100665,2025-10-01,Home & Kitchen,West,Consumer,3,161.68,485.04
ORD-100577,2025-10-01,Home & Kitchen,East,Consumer,3,37.76,113.28
ORD-100574,2025-10-01,Home & Kitchen,East,Consumer,1,61.42,61.42
ORD-100231,2025-10-02,Electronics,North,Corporate,5,238.21,1191.05
ORD-100191,2025-10-02,Electronics,South,Home Office,3,137.98,413.94
ORD-101958,2025-10-02,Home & Kitchen,North,Consumer,3,42.34,127.02
ORD-101403,2025-10-02,Beauty,East,Consumer,3,28.29,84.87
ORD-101485,2025-10-02,Sports,West,Consumer,3,134.25,402.75
ORD-101378,2025-10-02,Home & Kitchen,North,Home Office,1,49.54,49.54
ORD-100515,2025-10-02,Home & Kitchen,West,Home Office,4,45.78,183.12
ORD-100670,2025-10-02,Sports,North,Home Office,1,77.29,77.29
ORD-101692,2025-10-02,Electronics,North,Consumer,1,176.71,176.71
ORD-100440,2025-10-02,Electronics,West,Home Office,3,406.08,1218.24
ORD-100938,2025-10-03,Clothing,South,Home Office,2,38.55,77.1
ORD-100538,2025-10-03,Electronics,North,Consumer,3,435.16,1305.48
ORD-102318,2025-10-03,Home & Kitchen,West,Corporate,2,21.96,43.92
ORD-101537,2025-10-03,Home & Kitchen,South,Consumer,1,152.9,152.9
ORD-101645,2025-10-03,Clothing,West,Corporate,2,35.83,71.66
ORD-101531,2025-10-03,Books,South,Consumer,3,8.69,26.07
ORD-100923,2025-10-03,Electronics,East,Consumer,3,281.64,844.92
ORD-100340,2025-10-03,Electronics,West,Consumer,3,127.05,381.15
ORD-101203,2025-10-03,Beauty,East,Corporate,4,56.05,224.2
ORD-101246,2025-10-03,Home & Kitchen,North,Consumer,2,67.4,134.8
ORD-100793,2025-10-04,Books,South,Consumer,1,14.13,14.13
ORD-100569,2025-10-04,Books,South,Home Office,5,31.09,155.45
ORD-101368,2025-10-04,Clothing,West,Corporate,2,51.58,103.16
ORD-101675,2025-10-04,Clothing,South,Consumer,3,32.73,98.19
ORD-100952,2025-10-04,Home & Kitchen,East,Home Office,5,105.28,526.4
ORD-101631,2025-10-04,Electronics,East,Consumer,2,137.78,275.56
ORD-100607,2025-10-04,Electronics,West,Consumer,4,348.08,1392.32
ORD-101283,2025-10-04,Sports,South,Consumer,1,91.03,91.03
ORD-100779,2025-10-05,Beauty,East,Consumer,4,19.18,76.72
ORD-101367,2025-10-05,Clothing,North,Corporate,3,72.46,217.38
ORD-100605,2025-10-05,Electronics,South,Home Office,4,134.13,536.52
ORD-100408,2025-10-05,Home & Kitchen,East,Home Office,1,130.82,130.82
ORD-101244,2025-10-05,Clothing,North,Consumer,1,50.97,50.97
ORD-100878,2025-10-05,Home & Kitchen,South,Home Office,1,117.4,117.4
ORD-100186,2025-10-05,Home & Kitchen,South,Consumer,3,131.12,393.36
ORD-100639,2025-10-05,Sports,East,Corporate,3,33.14,99.42
ORD-102283,2025-10-05,Clothing,West,Consumer,4,45.83,183.32
ORD-102222,2025-10-05,Books,West,Consumer,3,12.21,36.63
ORD-100775,2025-10-05,Home & Kitchen,North,Corporate,2,32.21,64.42
ORD-101661,2025-10-05,Sports,North,Corporate,4,129.88,519.52
ORD-101178,2025-10-06,Sports,West,Consumer,5,189.62,948.1
ORD-101694,2025-10-06,Clothing,East,Consumer,4,75.79,303.16
ORD-100852,2025-10-06,Electronics,North,Consumer,5,302.0,1510.0
ORD-101130,2025-10-06,Electronics,North,Corporate,5,163.13,815.65
ORD-100762,2025-10-06,Electronics,South,Consumer,3,207.06,621.18
ORD-102060,2025-10-06,Electronics,East,Consumer,2,436.07,872.14
ORD-100353,2025-10-06,Electronics,South,Consumer,4,160.65,642.6
ORD-101404,2025-10-06,Clothing,West,Consumer,3,64.72,194.16
ORD-100523,2025-10-06,Electronics,South,Consumer,1,373.25,373.25
ORD-101484,2025-10-06,Beauty,North,Corporate,1,42.2,42.2
ORD-102362,2025-10-07,Electronics,East,Consumer,4,590.8,2363.2
ORD-102119,2025-10-07,Electronics,West,Consumer,5,348.41,1742.05
ORD-100439,2025-10-07,Electronics,North,Consumer,2,541.58,1083.16
ORD-100221,2025-10-07,Home & Kitchen,West,Consumer,5,132.37,661.85
ORD-101269,2025-10-07,Home & Kitchen,East,Home Office,4,29.45,117.8
ORD-101930,2025-10-08,Electronics,West,Consumer,3,143.16,429.48
ORD-100628,2025-10-08,Electronics,North,Home Office,1,307.07,307.07
ORD-100843,2025-10-08,Clothing,North,Consumer,2,46.7,93.4
ORD-100673,2025-10-08,Electronics,North,Corporate,5,472.82,2364.1
ORD-101009,2025-10-08,Electronics,South,Corporate,4,502.73,2010.92
ORD-101087,2025-10-08,Electronics,South,Corporate,4,256.94,1027.76
ORD-101077,2025-10-08,Electronics,South,Home Office,5,303.04,1515.2
ORD-102176,2025-10-08,Home & Kitchen,North,Corporate,5,33.17,165.85
ORD-100280,2025-10-08,Electronics,South,Corporate,4,151.22,604.88
ORD-101188,2025-10-08,Beauty,North,Corporate,2,24.11,48.22
ORD-102241,2025-10-08,Electronics,South,Home Office,5,481.23,2406.15
ORD-101080,2025-10-08,Electronics,West,Corporate,1,460.44,460.44
ORD-101432,2025-10-08,Home & Kitchen,East,Consumer,5,105.26,526.3
ORD-101532,2025-10-09,Books,South,Consumer,4,13.71,54.84
ORD-101023,2025-10-09,Sports,North,Consumer,5,167.97,839.85
ORD-102286,2025-10-09,Clothing,East,Corporate,4,55.56,222.24
ORD-101067,2025-10-09,Sports,North,Consumer,5,39.99,199.95
ORD-102128,2025-10-09,Books,North,Corporate,4,37.85,151.4
ORD-101157,2025-10-09,Sports,South,Consumer,2,37.39,74.78
ORD-100516,2025-10-10,Home & Kitchen,North,Consumer,4,147.86,591.44
ORD-100976,2025-10-10,Electronics,South,Consumer,1,427.3,427.3
ORD-102242,2025-10-10,Sports,South,Consumer,2,142.96,285.92
ORD-101414,2025-10-10,Electronics,East,Consumer,2,184.06,368.12
ORD-100597,2025-10-11,Beauty,East,Consumer,1,30.42,30.42
ORD-102044,2025-10-11,Electronics,North,Consumer,3,464.95,1394.85
ORD-100557,2025-10-11,Electronics,East,Consumer,5,530.05,2650.25
ORD-100005,2025-10-11,Beauty,North,Home Office,4,20.16,80.64
ORD-101706,2025-10-11,Electronics,North,Corporate,2,440.44,880.88
ORD-102133,2025-10-12,Books,West,Consumer,4,11.56,46.24
ORD-102207,2025-10-12,Beauty,North,Consumer,3,60.3,180.9
ORD-100724,2025-10-12,Sports,East,Home Office,5,164.18,820.9
ORD-101398,2025-10-13,Electronics,South,Corporate,2,301.86,603.72
ORD-100794,2025-10-13,Books,East,Consumer,1,33.29,33.29
ORD-101609,2025-10-13,Home & Kitchen,East,Corporate,3,118.89,356.67
ORD-101668,2025-10-13,Clothing,West,Consumer,4,68.29,273.16
ORD-101493,2025-10-13,Home & Kitchen,West,Consumer,4,65.55,262.2
ORD-100935,2025-10-14,Clothing,East,Corporate,4,77.93,311.72
ORD-100302,2025-10-15,Electronics,East,Consumer,4,419.56,1678.24
ORD-101231,2025-10-15,Books,North,Home Office,4,31.53,126.12
ORD-101468,2025-10-15,Clothing,East,Consumer,5,24.86,124.3
ORD-101825,2025-10-15,Home & Kitchen,East,Consumer,2,120.92,241.84
ORD-102343,2025-10-15,Electronics,North,Home Office,1,442.56,442.56
ORD-102251,2025-10-15,Electronics,South,Consumer,3,169.68,509.04
ORD-100222,2025-10-16,Sports,West,Consumer,2,100.18,200.36
ORD-101180,2025-10-16,Clothing,West,Consumer,3,74.31,222.93
ORD-100880,2025-10-16,Electronics,East,Corporate,1,210.27,210.27
ORD-101718,2025-10-16,Electronics,South,Consumer,2,576.92,1153.84
ORD-102348,2025-10-16,Electronics,North,Corporate,1,243.0,243.0
ORD-100735,2025-10-16,Sports,East,Corporate,5,66.72,333.6
ORD-100776,2025-10-16,Books,North,Home Office,4,21.75,87.0
ORD-100760,2025-10-17,Home & Kitchen,East,Home Office,4,38.56,154.24
ORD-100636,2025-10-17,Beauty,North,Consumer,1,39.6,39.6
ORD-102376,2025-10-17,Clothing,East,Consumer,3,41.54,124.62
ORD-101076,2025-10-17,Electronics,North,Consumer,1,213.38,213.38
ORD-100245,2025-10-17,Beauty,East,Corporate,5,46.45,232.25
ORD-102154,2025-10-17,Electronics,East,Consumer,4,492.7,1970.8
ORD-100450,2025-10-17,Books,South,Consumer,5,14.37,71.85
ORD-100035,2025-10-17,Electronics,East,Corporate,5,205.59,1027.95
ORD-101131,2025-10-17,Beauty,North,Corporate,5,12.88,64.4
ORD-100594,2025-10-17,Home & Kitchen,North,Corporate,5,31.2,156.0
ORD-101240,2025-10-17,Books,South,Consumer,5,15.5,77.5
ORD-101328,2025-10-18,Electronics,South,Consumer,1,493.75,493.75
ORD-101791,2025-10-18,Books,South,Corporate,1,20.89,20.89
ORD-100435,2025-10-18,Electronics,West,Consumer,3,186.08,558.24
ORD-101862,2025-10-18,Home & Kitchen,East,Home Office,4,146.46,585.84
ORD-100017,2025-10-18,Sports,West,Consumer,5,167.36,836.8
ORD-102378,2025-10-18,Books,East,Consumer,5,13.43,67.15
ORD-101556,2025-10-18,Clothing,North,Corporate,2,40.87,81.74
ORD-101237,2025-10-19,Clothing,West,Consumer,3,46.38,139.14
ORD-100848,2025-10-19,Sports,West,Corporate,5,127.13,635.65
ORD-100429,2025-10-19,Electronics,South,Home Office,2,263.62,527.24
ORD-100585,2025-10-19,Home & Kitchen,North,Consumer,5,130.3,651.5
ORD-100822,2025-10-20,Clothing,East,Consumer,1,32.83,32.83
ORD-101350,2025-10-20,Clothing,South,Consumer,4,78.21,312.84
ORD-100363,2025-10-20,Sports,East,Home Office,5,185.82,929.1
ORD-100930,2025-10-20,Home & Kitchen,East,Consumer,2,66.1,132.2
ORD-102019,2025-10-20,Books,North,Consumer,4,17.87,71.48
ORD-101022,2025-10-20,Electronics,South,Consumer,3,175.65,526.95
ORD-101086,2025-10-20,Sports,West,Consumer,3,100.12,300.36
ORD-100819,2025-10-20,Clothing,South,Consumer,3,85.72,257.16
ORD-100413,2025-10-20,Clothing,West,Consumer,3,70.2,210.6
ORD-101720,2025-10-20,Beauty,East,Consumer,5,48.06,240.3
ORD-102371,2025-10-20,Clothing,South,Consumer,4,27.27,109.08
ORD-101651,2025-10-20,Home & Kitchen,South,Corporate,5,30.49,152.45
ORD-102097,2025-10-21,Sports,West,Consumer,3,179.19,537.57
ORD-100815,2025-10-21,Sports,East,Home Office,3,103.12,309.36
